student_id,student_name,email_id,password,std,math_grade,english_grade,science_grade,history_grade,overall_grade,assignment_completion,engagement_score,math_lec_present,science_lec_present,history_lec_present,english_lec_present,attendance_ratio,login_frequency_per_week,average_session_duration_minutes,learning_style,content_type_preference,completed_lessons,practice_tests_taken,lms_test_scores,teacher_comments_summary,risk_score,is_at_risk,suggestions_required
S1461,Courtney Berger,courtney.berger1643@edu.in,p1461,12,42,85,50,49,56.5,0.78,0.35,17,10,16,10,0.66,1,55,Reading/Writing,Interactive,1,8,32,Needs improvement in basics,75.06,1,Yes
S1462,Debbie Parker,debbie.parker261@edu.in,p1462,11,57,88,57,60,65.5,0.57,0.69,2,3,1,7,0.16,6,88,Kinesthetic,Videos,2,7,70,Average progress,57.26,0,No
S1463,Scott Riley,scott.riley6727@yahoo.com,p1463,9,64,95,66,59,71,0.95,0.53,11,7,9,14,0.51,5,59,Reading/Writing,Texts,19,9,30,Needs improvement in basics,55.26,0,No
S1464,Jessica Davis,jessica.davis1235@yahoo.com,p1464,12,81,60,94,87,80.5,0.78,0.41,7,7,8,13,0.44,3,63,Visual,Videos,17,1,94,Needs improvement in basics,62.54,1,Yes
S1465,Kenneth Burgess,kenneth.burgess4352@edu.in,p1465,11,70,74,93,47,71,0.44,0.89,17,1,6,5,0.36,4,60,Kinesthetic,Videos,19,9,99,Shows initiative,21.81,0,No
S1466,Gregory Anderson,gregory.anderson6522@outlook.com,p1466,11,93,97,57,75,80.5,0.95,0.67,3,8,20,19,0.62,5,26,Visual,Texts,19,0,79,Average progress,36.32,0,No
S1467,Amber Mata,amber.mata5393@gmail.com,p1467,10,97,71,95,68,82.75,0.97,0.95,6,1,18,10,0.44,6,22,Visual,Texts,14,3,88,Excellent progress,14.66,0,No
S1468,Alyssa Mcintyre,alyssa.mcintyre5198@edu.in,p1468,11,42,69,62,81,63.5,0.45,0.86,11,8,16,8,0.54,6,62,Kinesthetic,Videos,4,8,92,Good participation,31.19,0,No
S1469,Maria Scott,maria.scott8874@edu.in,p1469,10,79,94,50,51,68.5,0.72,0.79,18,14,8,18,0.72,5,44,Reading/Writing,Mixed,10,7,54,Average progress,40.03,0,No
S1470,Makayla Olson,makayla.olson1131@gmail.com,p1470,12,85,78,60,53,69,0.58,0.3,18,14,4,1,0.46,4,35,Kinesthetic,Mixed,2,2,39,Needs improvement in basics,84.36,1,Yes
S1471,Lindsay Francis,lindsay.francis4718@yahoo.com,p1471,10,63,88,83,87,80.25,0.64,0.6,10,2,3,5,0.25,5,60,Auditory,Mixed,8,9,30,Falling behind in multiple areas,66.38,1,Yes
S1472,Matthew Wilson,matthew.wilson1490@yahoo.com,p1472,12,89,51,44,93,69.25,0.51,0.44,5,8,15,11,0.49,5,39,Kinesthetic,Interactive,6,5,43,Lacks focus,46.41,0,No
S1473,Sydney Taylor,sydney.taylor1622@edu.in,p1473,12,71,80,62,89,75.5,0.75,0.94,15,19,6,20,0.75,4,30,Auditory,Interactive,1,8,50,Average progress,37.1,0,No
S1474,Tammy Dalton,tammy.dalton7279@gmail.com,p1474,9,86,86,80,60,78,0.97,0.42,20,10,1,11,0.52,3,72,Auditory,Texts,14,9,87,Needs improvement in basics,52.12,0,No
S1475,Jennifer Whitney,jennifer.whitney4916@yahoo.com,p1475,10,61,57,98,61,69.25,0.7,0.5,4,7,18,16,0.56,6,88,Auditory,Mixed,11,7,67,Good participation,33.09,0,No
S1476,Tammy Ballard,tammy.ballard763@gmail.com,p1476,12,62,60,64,60,61.5,0.45,0.66,1,13,11,10,0.44,4,38,Kinesthetic,Texts,15,9,30,Needs improvement in basics,67.99,1,Yes
S1477,Michael Gibbs,michael.gibbs929@outlook.com,p1477,9,41,52,80,83,64,0.77,0.48,15,15,3,15,0.6,1,80,Reading/Writing,Interactive,15,4,34,Falling behind in multiple areas,67.5,1,Yes
S1478,Alexander Herrera,alexander.herrera5883@outlook.com,p1478,10,66,60,93,89,77,0.6,0.45,17,11,13,7,0.6,1,20,Kinesthetic,Videos,15,8,73,Falling behind in multiple areas,59.85,0,No
S1479,Shawn Chambers,shawn.chambers7066@outlook.com,p1479,10,81,47,49,69,61.5,0.91,0.72,19,14,17,15,0.81,1,46,Visual,Mixed,18,8,94,Can do better with more effort,14.76,0,No
S1480,Emily Richards,emily.richards4010@yahoo.com,p1480,11,41,85,61,78,66.25,0.66,0.36,14,11,18,16,0.74,1,9,Reading/Writing,Texts,2,2,86,Lacks focus,43.26,0,No
S1481,Lynn Bentley,lynn.bentley9282@edu.in,p1481,9,65,79,58,59,65.25,0.52,0.34,19,2,14,6,0.51,2,65,Reading/Writing,Texts,19,7,74,Falling behind in multiple areas,67.94,1,Yes
S1482,Daniel Hall,daniel.hall2795@yahoo.com,p1482,11,56,85,40,63,61,0.51,0.56,18,2,7,11,0.48,3,48,Kinesthetic,Mixed,3,3,89,Can do better with more effort,44.98,0,No
S1483,Angel Henson,angel.henson1303@yahoo.com,p1483,12,79,46,46,62,58.25,0.86,0.8,2,12,7,17,0.48,2,39,Kinesthetic,Videos,0,9,95,Average progress,42.7,0,No
S1484,Anna Herman,anna.herman3955@edu.in,p1484,10,72,62,43,46,55.75,0.56,0.69,6,15,14,15,0.62,5,5,Auditory,Texts,7,6,76,Can do better with more effort,36.35,0,No
S1485,Jeffrey Brown,jeffrey.brown9564@edu.in,p1485,12,48,83,40,48,54.75,0.86,0.6,13,17,15,16,0.76,5,47,Visual,Mixed,14,9,55,Average progress,41.44,0,No
S1486,Madison Blankenship,madison.blankenship3814@yahoo.com,p1486,9,82,71,54,40,61.75,0.52,0.7,17,14,12,2,0.56,4,36,Visual,Texts,4,7,38,Needs improvement in basics,70.34,1,Yes
S1487,Kevin Ortiz,kevin.ortiz4171@edu.in,p1487,10,93,50,79,65,71.75,0.59,0.56,6,16,12,4,0.48,1,67,Auditory,Videos,19,6,80,Good participation,30.05,0,No
S1488,Donald Shah,donald.shah4193@edu.in,p1488,12,87,61,51,77,69,0.68,0.96,5,8,8,19,0.5,4,37,Reading/Writing,Mixed,11,4,37,Needs improvement in basics,59,0,No
S1489,Kevin Vasquez,kevin.vasquez7632@gmail.com,p1489,10,78,61,61,77,69.25,0.97,0.34,7,17,16,6,0.57,5,81,Reading/Writing,Mixed,19,0,34,Falling behind in multiple areas,67.8,1,Yes
S1490,Colton Clay,colton.clay8965@outlook.com,p1490,11,68,82,61,93,76,0.96,0.77,1,5,9,18,0.41,1,70,Kinesthetic,Interactive,19,7,68,Good participation,17.26,0,No
S1491,Derek Chavez,derek.chavez1220@yahoo.com,p1491,9,81,64,89,83,79.25,0.52,0.92,13,12,2,11,0.48,6,34,Visual,Mixed,3,4,97,Excellent progress,28.5,0,No
S1492,Ellen Paul,ellen.paul5671@edu.in,p1492,9,94,61,86,61,75.5,0.61,0.86,19,6,14,9,0.6,3,14,Reading/Writing,Mixed,14,2,69,Can do better with more effort,26.75,0,No
S1493,Sonya Barnes,sonya.barnes6961@outlook.com,p1493,9,65,67,56,83,67.75,0.49,0.43,1,18,16,3,0.48,5,27,Kinesthetic,Texts,5,1,65,Needs improvement in basics,80,1,Yes
S1494,Julia Moore,julia.moore7494@outlook.com,p1494,10,74,68,68,49,64.75,0.71,0.51,13,5,5,2,0.31,6,43,Auditory,Videos,4,2,50,Average progress,62.94,1,Yes
S1495,Robert Garcia,robert.garcia3273@outlook.com,p1495,12,89,52,85,94,80,0.68,0.8,11,6,5,18,0.5,4,49,Kinesthetic,Interactive,10,8,55,Average progress,39.4,0,No
S1496,Tracy Russell,tracy.russell7926@edu.in,p1496,12,64,57,53,97,67.75,0.94,0.36,7,9,20,15,0.64,6,33,Auditory,Mixed,13,1,85,Lacks focus,34.31,0,No
S1497,Stephanie Johnson,stephanie.johnson3896@gmail.com,p1497,9,63,41,89,45,59.5,0.96,0.87,20,15,18,18,0.89,4,34,Visual,Texts,10,9,86,Average progress,28.29,0,No
S1498,Mitchell Ramos,mitchell.ramos9380@edu.in,p1498,10,52,68,59,56,58.75,0.63,0.8,3,10,18,19,0.62,5,38,Visual,Interactive,8,0,88,Can do better with more effort,35.6,0,No
S1499,Stephanie Foley,stephanie.foley9427@outlook.com,p1499,10,99,60,89,90,84.5,0.7,0.81,1,17,5,15,0.48,2,56,Reading/Writing,Videos,9,1,36,Lacks focus,32.17,0,No
S1500,Cory Jennings,cory.jennings4847@outlook.com,p1500,10,97,54,87,89,81.75,0.94,0.37,8,19,11,17,0.69,3,85,Kinesthetic,Videos,5,1,71,Falling behind in multiple areas,64.51,1,Yes
S1501,Amy Levine,amy.levine6494@gmail.com,p1501,12,46,91,72,77,71.5,0.88,0.8,17,12,13,18,0.75,6,26,Visual,Videos,10,4,42,Lacks focus,24.5,0,No
S1502,Michael Sanders,michael.sanders142@outlook.com,p1502,9,96,66,94,63,79.75,0.4,0.78,13,9,3,18,0.54,6,9,Reading/Writing,Interactive,8,0,63,Can do better with more effort,38.21,0,No
S1503,James Martinez,james.martinez9945@gmail.com,p1503,12,75,89,98,90,88,0.59,0.88,14,15,17,11,0.71,5,15,Kinesthetic,Interactive,4,9,82,Shows initiative,17.91,0,No
S1504,Melanie Gibson,melanie.gibson4699@edu.in,p1504,11,84,70,82,49,71.25,0.65,0.33,5,14,18,18,0.69,5,36,Kinesthetic,Videos,9,7,75,Lacks focus,36.06,0,No
S1505,Elizabeth May,elizabeth.may9956@yahoo.com,p1505,10,59,54,54,95,65.5,0.54,0.32,6,1,14,3,0.3,4,28,Reading/Writing,Texts,19,1,86,Needs improvement in basics,75.95,1,Yes
S1506,Carla Smith,carla.smith3598@outlook.com,p1506,11,40,90,51,47,57,0.52,0.56,6,17,12,13,0.6,1,15,Kinesthetic,Interactive,13,5,90,Average progress,52,0,No
S1507,Kristin Sanchez,kristin.sanchez4116@yahoo.com,p1507,9,47,62,79,60,62,0.42,0.4,8,1,14,14,0.46,1,15,Visual,Texts,5,4,85,Lacks focus,49.06,0,No
S1508,David Cunningham,david.cunningham1601@yahoo.com,p1508,9,85,63,93,95,84,0.79,0.69,13,13,18,4,0.6,1,21,Reading/Writing,Videos,3,1,58,Average progress,47.45,0,No
S1509,Casey Hubbard,casey.hubbard5071@gmail.com,p1509,12,55,83,59,45,60.5,0.56,0.94,18,8,20,18,0.8,4,36,Visual,Videos,9,9,43,Lacks focus,25.35,0,No
S1510,Jamie Robinson,jamie.robinson556@edu.in,p1510,9,53,52,69,60,58.5,0.43,0.57,4,13,2,5,0.3,1,87,Reading/Writing,Texts,10,0,97,Average progress,63.4,1,Yes
S1511,Molly Murphy,molly.murphy2163@outlook.com,p1511,9,51,61,77,96,71.25,0.54,0.89,17,16,7,14,0.68,5,31,Auditory,Videos,15,5,42,Falling behind in multiple areas,56.75,0,No
S1512,Dylan Lester,dylan.lester4845@gmail.com,p1512,12,90,82,42,78,73,0.88,0.3,5,2,15,12,0.42,2,36,Visual,Interactive,6,5,46,Needs improvement in basics,72.03,1,Yes
S1513,Aaron Garrison,aaron.garrison6817@outlook.com,p1513,12,62,76,67,63,67,0.91,0.42,3,13,10,7,0.41,2,65,Auditory,Texts,17,2,58,Lacks focus,36.71,0,No
S1514,Duane Anderson,duane.anderson3299@yahoo.com,p1514,12,54,72,95,72,73.25,0.69,0.32,4,18,15,12,0.61,2,29,Reading/Writing,Texts,6,7,31,Needs improvement in basics,71.94,1,Yes
S1515,John Thompson,john.thompson8847@yahoo.com,p1515,12,67,95,65,98,81.25,0.65,0.53,5,3,17,8,0.41,1,68,Kinesthetic,Videos,14,8,91,Good participation,27.09,0,No
S1516,Donna Johnson,donna.johnson8707@outlook.com,p1516,9,73,42,69,57,60.25,0.99,0.94,14,13,11,3,0.51,2,68,Auditory,Texts,18,2,49,Lacks focus,23.04,0,No
S1517,Alexis Tyler,alexis.tyler2705@outlook.com,p1517,11,41,93,52,95,70.25,0.52,0.37,15,19,2,1,0.46,6,32,Reading/Writing,Interactive,17,8,85,Falling behind in multiple areas,65.34,1,Yes
S1518,John Morris,john.morris7904@outlook.com,p1518,12,71,58,52,67,62,0.53,0.72,20,13,18,3,0.68,1,44,Auditory,Videos,14,7,81,Good participation,28.57,0,No
S1519,Grant Williams,grant.williams5559@outlook.com,p1519,9,62,62,41,96,65.25,0.58,0.62,17,19,4,11,0.64,6,18,Visual,Videos,17,4,54,Good participation,33.86,0,No
S1520,Judy Fox,judy.fox7683@gmail.com,p1520,9,61,68,76,91,74,0.5,0.96,6,4,9,18,0.46,5,46,Reading/Writing,Mixed,2,5,91,Excellent progress,29.76,0,No
S1521,Julie Alvarez,julie.alvarez2316@gmail.com,p1521,9,90,69,88,71,79.5,0.63,0.39,10,19,17,7,0.66,6,43,Reading/Writing,Videos,0,0,46,Needs improvement in basics,77.26,1,Yes
S1522,Kimberly Palmer,kimberly.palmer6521@yahoo.com,p1522,9,64,78,77,51,67.5,0.95,0.45,16,18,17,9,0.75,5,6,Kinesthetic,Videos,0,4,68,Needs improvement in basics,65.45,1,Yes
S1523,Daniel Gordon,daniel.gordon1489@outlook.com,p1523,9,97,83,41,87,77,0.77,0.32,17,6,17,4,0.55,4,85,Reading/Writing,Interactive,6,9,39,Needs improvement in basics,67.35,1,Yes
S1524,Sonia Williams,sonia.williams238@edu.in,p1524,12,61,86,75,81,75.75,0.65,0.6,14,19,16,10,0.74,4,5,Visual,Videos,9,9,88,Can do better with more effort,23.91,0,No
S1525,Krista Camacho,krista.camacho8801@outlook.com,p1525,12,97,64,93,66,80,0.96,0.49,20,4,20,18,0.78,6,36,Reading/Writing,Interactive,11,6,54,Needs improvement in basics,54.02,0,No
S1526,Adrienne Ellis,adrienne.ellis7461@gmail.com,p1526,10,97,76,65,49,71.75,0.43,0.91,12,4,8,16,0.5,3,87,Reading/Writing,Videos,7,0,57,Average progress,53.42,0,No
S1527,Tamara Brown,tamara.brown4305@outlook.com,p1527,10,61,86,50,85,70.5,0.53,0.72,9,7,15,12,0.54,5,68,Visual,Interactive,16,9,90,Consistent performance,24.19,0,No
S1528,Timothy Morales,timothy.morales6096@edu.in,p1528,12,88,47,47,96,69.5,0.74,0.73,15,7,1,19,0.52,1,82,Auditory,Interactive,13,8,87,Average progress,38.03,0,No
S1529,Gina Henry,gina.henry3840@gmail.com,p1529,12,91,81,83,91,86.5,0.77,0.67,12,16,19,3,0.62,3,35,Auditory,Mixed,16,6,73,Average progress,34.22,0,No
S1530,Renee Jones,renee.jones420@edu.in,p1530,12,81,97,79,81,84.5,0.42,0.36,14,16,15,8,0.66,5,62,Visual,Texts,5,3,52,Lacks focus,44.61,0,No
S1531,Christopher Franklin,christopher.franklin3636@outlook.com,p1531,11,45,55,82,71,63.25,0.64,0.61,18,5,9,19,0.64,1,86,Auditory,Interactive,19,3,46,Lacks focus,34.31,0,No
S1532,Cameron Hill,cameron.hill7616@gmail.com,p1532,12,54,47,61,81,60.75,0.79,1,20,15,5,9,0.61,5,82,Reading/Writing,Mixed,16,9,67,Can do better with more effort,16.09,0,No
S1533,Cynthia Kelley,cynthia.kelley6699@outlook.com,p1533,9,93,40,59,65,64.25,0.82,0.88,6,4,16,19,0.56,5,18,Reading/Writing,Interactive,19,6,59,Good participation,20.49,0,No
S1534,Mark Vang,mark.vang2300@gmail.com,p1534,11,82,83,47,64,69,0.78,0.93,4,13,13,17,0.59,1,73,Reading/Writing,Texts,7,5,48,Lacks focus,26.34,0,No
S1535,Alyssa Chavez,alyssa.chavez619@gmail.com,p1535,11,99,44,68,50,65.25,0.59,0.88,12,19,16,13,0.75,5,20,Reading/Writing,Videos,12,2,61,Average progress,44.28,0,No
S1536,Catherine Garcia,catherine.garcia8081@outlook.com,p1536,9,76,42,79,62,64.75,0.46,0.37,13,7,11,2,0.41,5,73,Reading/Writing,Interactive,15,8,49,Falling behind in multiple areas,73.54,1,Yes
S1537,Jacqueline Farrell,jacqueline.farrell1602@gmail.com,p1537,9,72,40,65,73,62.5,0.66,0.46,19,12,13,4,0.6,5,58,Visual,Mixed,11,5,93,Falling behind in multiple areas,65.75,1,Yes
S1538,Debra Mack,debra.mack8817@yahoo.com,p1538,10,47,43,69,96,63.75,0.48,0.3,13,9,6,11,0.49,4,17,Reading/Writing,Videos,16,1,65,Needs improvement in basics,78.96,1,Yes
S1539,Jennifer Lewis,jennifer.lewis6377@yahoo.com,p1539,9,92,79,56,91,79.5,0.97,0.51,12,17,20,2,0.64,2,84,Auditory,Texts,17,9,94,Can do better with more effort,15.54,0,No
S1540,Shannon Perez,shannon.perez6088@edu.in,p1540,12,99,74,59,79,77.75,0.69,0.38,20,2,17,4,0.54,5,83,Visual,Videos,7,1,72,Lacks focus,41.61,0,No
S1541,Matthew Chavez,matthew.chavez9632@edu.in,p1541,12,83,71,91,62,76.75,0.59,0.63,3,16,5,4,0.35,1,35,Auditory,Mixed,17,0,55,Can do better with more effort,38.17,0,No
S1542,Robert Davis,robert.davis6807@yahoo.com,p1542,10,83,81,94,68,81.5,0.86,0.77,3,7,17,20,0.59,6,73,Reading/Writing,Mixed,10,4,36,Lacks focus,25.69,0,No
S1543,Ronald Ortega,ronald.ortega8027@gmail.com,p1543,11,44,73,55,70,60.5,0.7,0.91,14,18,1,1,0.42,5,25,Reading/Writing,Videos,12,9,63,Average progress,40.42,0,No
S1544,Nicholas Hernandez,nicholas.hernandez4593@edu.in,p1544,11,78,82,85,46,72.75,0.59,0.82,18,7,5,11,0.51,4,34,Kinesthetic,Interactive,11,5,65,Can do better with more effort,29.19,0,No
S1545,Sandra Jones,sandra.jones6080@gmail.com,p1545,10,43,64,82,79,67,0.89,0.96,19,1,5,2,0.34,4,27,Kinesthetic,Texts,14,2,35,Falling behind in multiple areas,58.54,0,No
S1546,Marie Davis,marie.davis7274@yahoo.com,p1546,12,45,49,46,72,53,0.92,0.34,10,3,7,19,0.49,6,42,Reading/Writing,Texts,2,3,66,Falling behind in multiple areas,77.29,1,Yes
S1547,Colin Rodgers,colin.rodgers3878@edu.in,p1547,10,84,60,55,60,64.75,0.8,0.31,17,11,16,8,0.65,5,33,Auditory,Mixed,2,4,91,Lacks focus,40.97,0,No
S1548,Lisa Hawkins,lisa.hawkins1637@outlook.com,p1548,12,71,85,84,41,70.25,0.43,0.76,15,15,18,20,0.85,3,81,Visual,Videos,5,3,89,Shows initiative,32.18,0,No
S1549,Brenda Hoffman,brenda.hoffman8930@outlook.com,p1549,12,91,78,98,57,81,0.74,0.5,19,3,6,4,0.4,6,36,Auditory,Videos,2,8,93,Good participation,32.1,0,No
S1550,Mark Martinez,mark.martinez1002@outlook.com,p1550,9,69,66,86,86,76.75,0.86,0.48,9,13,2,16,0.5,2,66,Auditory,Texts,8,2,79,Falling behind in multiple areas,64.38,1,Yes
S1551,Michael Ortega,michael.ortega4530@edu.in,p1551,10,86,66,95,72,79.75,0.48,0.53,4,4,13,15,0.45,1,49,Auditory,Texts,10,4,81,Average progress,52.38,0,No
S1552,Karen Parrish,karen.parrish2011@yahoo.com,p1552,10,74,41,87,76,69.5,0.54,0.49,15,8,10,5,0.48,1,53,Auditory,Texts,7,6,46,Lacks focus,42.88,0,No
S1553,Jennifer Schmitt,jennifer.schmitt1511@edu.in,p1553,12,94,80,66,73,78.25,0.93,0.66,19,4,20,5,0.6,1,37,Visual,Texts,3,6,89,Can do better with more effort,24.02,0,No
S1554,Caroline Bell,caroline.bell9793@yahoo.com,p1554,12,79,87,92,59,79.25,0.41,0.61,16,18,11,15,0.75,1,8,Kinesthetic,Interactive,19,5,83,Good participation,26.72,0,No
S1555,Becky Lewis,becky.lewis838@gmail.com,p1555,9,91,52,62,74,69.75,0.85,0.66,8,7,2,17,0.42,4,22,Kinesthetic,Mixed,14,8,39,Falling behind in multiple areas,58.3,0,No
S1556,Diane Walker,diane.walker4000@outlook.com,p1556,12,55,48,63,90,64,0.68,0.77,17,11,8,3,0.49,2,74,Visual,Texts,4,6,54,Average progress,50.24,0,No
S1557,Daniel Bruce,daniel.bruce9260@yahoo.com,p1557,12,52,91,48,89,70,0.67,0.57,1,4,19,18,0.52,5,68,Visual,Interactive,6,3,47,Needs improvement in basics,70.78,1,Yes
S1558,Michael Farmer,michael.farmer1134@yahoo.com,p1558,11,89,75,74,93,82.75,0.4,0.48,7,13,20,11,0.64,5,32,Auditory,Interactive,7,9,93,Needs improvement in basics,61.81,1,Yes
S1559,Audrey Aguirre,audrey.aguirre9617@yahoo.com,p1559,10,99,61,90,57,76.75,0.89,0.42,18,9,17,6,0.62,3,62,Visual,Interactive,6,8,88,Falling behind in multiple areas,57.5,0,No
S1560,Megan Villegas,megan.villegas3827@yahoo.com,p1560,9,81,81,59,85,76.5,0.62,0.54,12,9,16,12,0.61,5,60,Kinesthetic,Mixed,7,5,56,Average progress,50.86,0,No
S1561,Loretta Austin,loretta.austin2427@outlook.com,p1561,9,69,65,76,63,68.25,0.72,0.82,16,19,10,17,0.78,2,24,Reading/Writing,Videos,3,0,87,Average progress,45.8,0,No
S1562,Dawn Johnson,dawn.johnson4552@gmail.com,p1562,12,58,97,81,47,70.75,0.81,0.83,1,3,5,14,0.29,5,81,Reading/Writing,Mixed,0,8,90,Excellent progress,28.51,0,No
S1563,Sarah Gallegos,sarah.gallegos2139@yahoo.com,p1563,10,56,93,56,69,68.5,0.82,0.77,15,12,14,6,0.59,4,38,Reading/Writing,Texts,4,6,72,Good participation,27.79,0,No
S1564,Joseph White,joseph.white2868@outlook.com,p1564,11,95,51,86,83,78.75,0.97,0.46,7,11,19,10,0.59,6,14,Auditory,Texts,10,5,40,Needs improvement in basics,60.66,1,Yes
S1565,Jacqueline Parker,jacqueline.parker432@gmail.com,p1565,9,58,56,70,92,69,0.72,0.71,17,20,4,16,0.71,5,26,Kinesthetic,Videos,3,5,34,Falling behind in multiple areas,64.56,1,Yes
S1566,Matthew Smith,matthew.smith253@yahoo.com,p1566,12,67,53,94,49,65.75,0.64,0.7,3,11,20,18,0.65,1,9,Reading/Writing,Texts,1,3,87,Average progress,51.03,0,No
S1567,Molly Knight,molly.knight3908@outlook.com,p1567,10,97,53,96,62,77,0.97,0.64,11,17,16,20,0.8,1,48,Auditory,Mixed,16,3,68,Good participation,19.7,0,No
S1568,Richard Thomas,richard.thomas268@outlook.com,p1568,11,94,96,47,91,82,0.79,0.68,6,14,15,6,0.51,6,13,Reading/Writing,Videos,11,2,77,Can do better with more effort,27.71,0,No
S1569,Cynthia Johnson,cynthia.johnson4357@yahoo.com,p1569,10,65,73,54,88,70,0.58,0.64,6,16,9,19,0.62,1,47,Visual,Videos,1,7,49,Lacks focus,37.62,0,No
S1570,Julie Lewis,julie.lewis2086@gmail.com,p1570,9,76,92,70,50,72,0.48,0.7,15,10,3,3,0.39,1,8,Visual,Texts,8,7,48,Falling behind in multiple areas,67.69,1,Yes
S1571,Robert Peterson,robert.peterson8629@edu.in,p1571,12,65,96,92,41,73.5,0.91,0.8,7,4,9,12,0.4,4,46,Auditory,Interactive,5,1,89,Excellent progress,29.35,0,No
S1572,Mitchell Griffith,mitchell.griffith1051@gmail.com,p1572,12,92,59,69,97,79.25,0.62,0.38,11,10,18,16,0.69,4,69,Auditory,Videos,5,4,55,Needs improvement in basics,70.01,1,Yes
S1573,Kimberly Bradley,kimberly.bradley7354@edu.in,p1573,9,62,50,85,65,65.5,0.8,0.82,17,20,4,3,0.55,4,45,Auditory,Mixed,17,8,54,Average progress,36.7,0,No
S1574,Christopher Williams,christopher.williams8418@outlook.com,p1574,9,48,55,59,75,59.25,0.68,0.4,18,12,19,16,0.81,5,68,Auditory,Videos,2,8,44,Lacks focus,41.04,0,No
S1575,Eric Williamson,eric.williamson7415@gmail.com,p1575,10,51,90,99,72,78,0.52,0.35,19,9,4,4,0.45,6,59,Reading/Writing,Mixed,14,6,50,Needs improvement in basics,70.7,1,Yes
S1576,Emily Nelson,emily.nelson720@yahoo.com,p1576,9,92,70,78,86,81.5,0.76,0.98,8,15,9,20,0.65,1,22,Auditory,Interactive,6,3,76,Shows initiative,20.5,0,No
S1577,Ebony Tucker,ebony.tucker7514@outlook.com,p1577,10,40,94,92,52,69.5,0.44,0.97,20,9,1,13,0.54,3,20,Auditory,Texts,12,3,64,Good participation,30.64,0,No
S1578,Scott Nelson,scott.nelson1006@gmail.com,p1578,12,97,45,94,79,78.75,0.65,0.34,8,7,1,4,0.25,6,50,Auditory,Interactive,9,9,73,Lacks focus,38.33,0,No
S1579,Kari Wilson,kari.wilson6590@edu.in,p1579,11,97,95,51,64,76.75,0.73,0.61,11,12,20,4,0.59,3,40,Visual,Texts,3,6,35,Lacks focus,35.31,0,No
S1580,Russell Campbell,russell.campbell1778@edu.in,p1580,12,40,58,88,43,57.25,0.66,0.43,3,20,19,7,0.61,1,70,Kinesthetic,Videos,15,2,52,Falling behind in multiple areas,72.99,1,Yes
S1581,Erika Tucker,erika.tucker7277@edu.in,p1581,12,86,76,56,81,74.75,0.85,0.64,14,14,3,12,0.54,2,48,Visual,Interactive,8,2,68,Can do better with more effort,31.71,0,No
S1582,Elizabeth Williams,elizabeth.williams1333@gmail.com,p1582,11,73,97,81,58,77.25,0.9,0.88,9,16,10,2,0.46,6,9,Visual,Interactive,9,4,47,Falling behind in multiple areas,54.69,0,No
S1583,Randall Greene,randall.greene9976@outlook.com,p1583,11,71,43,69,57,60,0.86,0.97,1,19,12,16,0.6,5,33,Visual,Interactive,18,5,69,Good participation,18.65,0,No
S1584,Adrian Turner,adrian.turner1086@yahoo.com,p1584,11,93,86,68,76,80.75,0.42,0.74,1,3,18,7,0.36,3,8,Kinesthetic,Videos,16,7,65,Good participation,29.94,0,No
S1585,Jason Taylor,jason.taylor4515@yahoo.com,p1585,12,87,43,58,69,64.25,0.52,0.55,12,11,14,19,0.7,6,53,Kinesthetic,Videos,0,0,57,Good participation,48.38,0,No
S1586,Jonathan Murphy,jonathan.murphy6250@outlook.com,p1586,9,64,59,85,58,66.5,0.72,0.72,11,20,10,11,0.65,6,76,Visual,Texts,12,6,93,Good participation,24.6,0,No
S1587,Adrian Burgess,adrian.burgess7443@outlook.com,p1587,12,79,49,50,97,68.75,0.96,0.52,1,19,10,1,0.39,4,89,Auditory,Mixed,3,7,87,Can do better with more effort,32.16,0,No
S1588,Gregory James,gregory.james1634@edu.in,p1588,9,84,63,73,62,70.5,0.9,0.94,20,8,18,9,0.69,2,12,Visual,Interactive,14,4,67,Average progress,32.34,0,No
S1589,Jane Mason,jane.mason9043@gmail.com,p1589,10,92,93,89,98,93,0.91,0.91,12,20,1,5,0.48,4,56,Visual,Mixed,9,9,73,Consistent performance,11.22,0,No
S1590,Martha Drake,martha.drake7056@yahoo.com,p1590,12,40,74,46,93,63.25,0.58,0.69,17,8,15,17,0.71,2,73,Visual,Interactive,19,1,31,Lacks focus,35.89,0,No
S1591,Charles Hensley,charles.hensley3753@edu.in,p1591,11,55,65,83,55,64.5,0.66,0.53,15,3,8,1,0.34,2,25,Kinesthetic,Mixed,8,3,64,Can do better with more effort,43.74,0,No
S1592,Bobby Smith,bobby.smith5563@edu.in,p1592,12,78,76,97,40,72.75,0.68,0.51,2,10,3,17,0.4,5,31,Visual,Texts,7,5,30,Falling behind in multiple areas,72.32,1,Yes
S1593,Samantha Atkins,samantha.atkins6542@edu.in,p1593,12,44,77,73,51,61.25,0.49,0.32,18,13,18,12,0.76,6,42,Reading/Writing,Videos,19,8,75,Needs improvement in basics,65.39,1,Yes
S1594,Barbara Berry,barbara.berry1567@edu.in,p1594,11,61,60,98,63,70.5,0.42,0.87,16,9,9,13,0.59,4,9,Visual,Mixed,5,1,89,Shows initiative,35.49,0,No
S1595,Jenna Butler,jenna.butler7002@outlook.com,p1595,10,68,93,59,73,73.25,0.97,0.62,4,6,16,11,0.46,4,89,Visual,Videos,9,3,92,Good participation,27.49,0,No
